position,token,target,loss_nats,passthrough_nats,visits,mean_hops
35404,47,51,3.811359,3.544107,622,3.8591
35405,51,29,2.854457,3.215547,607,3.7078
35406,29,11,2.024180,2.986668,663,3.9476
35407,11,45,2.219156,3.854639,689,4.0143
35408,45,63,3.229759,3.404783,701,4.0031
35409,63,18,3.061380,3.251604,642,3.9190
35410,18,12,4.426128,4.653833,675,3.9744
35411,12,35,2.107113,3.072661,634,3.8416
35412,35,0,3.711498,3.934764,724,4.0084
35413,0,21,3.070860,3.340260,681,3.9974
35414,21,48,2.819392,2.316382,655,3.8944
35415,48,6,4.813262,5.145681,599,3.6976
35416,6,56,2.068866,2.353805,616,3.7632
35417,56,1,2.470550,2.500152,599,3.7039
35418,1,32,2.400140,3.175072,643,3.8580
35419,32,61,4.027473,4.398448,687,4.0144
35420,61,33,2.830228,2.553779,555,3.5908
35421,33,18,5.730269,6.551646,573,3.5995
35422,18,12,3.680461,4.426646,615,3.7981
35423,12,35,2.061586,3.037051,631,3.8085
35424,35,0,3.381563,3.791549,698,4.0149
35425,0,25,2.973837,2.034535,649,3.9256
35426,25,36,2.588129,3.040935,638,3.8778
35427,36,34,3.071433,3.920400,601,3.7817
35428,34,35,2.894630,4.068625,652,3.8384
35429,35,53,4.049661,4.663331,675,3.9965
35430,53,17,2.592830,2.205466,594,3.6906
35431,17,2,2.999907,3.934958,632,3.9076
35432,2,45,3.011362,3.366454,646,3.8557
35433,45,30,2.669252,2.695097,664,3.9485
35434,30,46,2.966400,3.222112,649,3.9108
35435,46,47,2.393580,3.127859,666,3.9287
35436,47,56,2.065403,2.137426,625,3.8238
35437,56,34,2.264582,3.053251,645,3.8950
35438,34,40,2.473332,2.924776,676,3.9439
35439,40,25,4.153198,5.041324,673,3.8848
35440,25,2,3.610641,4.783257,684,4.0024
35441,2,12,2.936693,2.865683,615,3.8507
35442,12,43,5.413005,5.232125,666,3.9085
35443,43,11,4.671311,5.015552,564,3.5442
35444,11,45,2.192018,3.652351,614,3.7542
35445,45,30,2.380944,2.653195,686,3.9714
35446,30,46,2.884205,3.140672,673,3.9452
35447,46,46,1.026024,0.442730,699,4.0195
35448,46,47,2.641921,3.215176,690,4.0144
35449,47,22,3.537371,3.195599,671,3.9961
35450,22,35,4.262326,4.831843,537,3.5542
35451,35,0,3.256879,3.682966,701,4.0247
35452,0,25,2.754291,1.999349,672,3.9475
35453,25,29,2.746831,3.216860,646,3.8583
35454,29,23,1.860698,1.843753,677,3.9976
35455,23,29,1.544615,1.149003,636,3.7924
35456,29,23,1.755983,1.726321,688,3.9979
35457,23,29,1.336976,1.111460,686,3.9495
35458,29,11,2.320127,3.214513,690,4.0124
35459,11,45,2.144392,3.598174,671,3.9450
35460,45,62,4.636097,5.058544,664,3.9207
35461,62,21,4.722591,4.674612,633,3.8321
35462,21,9,3.986431,4.621685,630,3.8679
35463,9,15,2.978764,2.696787,618,3.7296
35464,15,19,3.024775,3.181588,664,3.9390
35465,19,51,4.622616,5.065021,578,3.5531
35466,51,29,2.725007,3.114032,610,3.7648
35467,29,11,1.921229,3.006109,661,3.9097
35468,11,45,2.135029,3.575253,652,3.9227
35469,45,30,2.632921,2.753719,706,4.0159
35470,30,31,3.300489,3.733109,653,3.9143
35471,31,30,3.125078,3.206399,662,3.8939
35472,30,31,3.168761,3.421317,661,3.9441
35473,31,12,3.649604,3.867218,692,3.9710
35474,12,35,2.411625,3.194055,672,3.9406
35475,35,0,3.153354,3.559097,671,3.9924
35476,0,25,2.721369,1.995273,681,4.0024
35477,25,2,3.670674,4.691002,646,3.7802
35478,2,45,2.680202,3.331490,588,3.7138
35479,45,63,3.133538,3.573946,700,4.0231
35480,63,6,4.594445,4.641005,595,3.7149
35481,6,56,2.115319,2.279582,533,3.4990
35482,56,34,2.154511,2.955860,619,3.7181
35483,34,7,4.614286,6.005615,663,3.8879
35484,7,31,2.947910,2.632126,635,3.7756
35485,31,12,3.542075,3.753785,707,4.0199
35486,12,35,2.134057,3.073573,707,4.0249
35487,35,0,3.015663,3.435921,689,4.0063
35488,0,21,3.205797,3.431749,673,3.9780
35489,21,48,2.696105,2.312894,616,3.7829
35490,48,51,2.825064,3.264622,646,3.7767
35491,51,29,2.597021,2.983620,632,3.7661
35492,29,23,1.798915,1.765300,674,3.9020
35493,23,29,1.299431,1.070505,618,3.6677
35494,29,23,1.545907,1.670187,678,3.9935
35495,23,29,1.365055,1.042324,622,3.7325
35496,29,48,4.099359,3.629453,684,4.0020
35497,48,25,4.243472,4.576957,662,3.9139
35498,25,2,3.424681,4.501758,643,3.7527
35499,2,12,2.847718,2.791979,661,3.9075
35500,12,35,1.965091,3.036500,695,4.0185
35501,35,8,3.088404,2.943894,691,3.9631
35502,8,41,2.091112,2.125464,674,3.8840
35503,41,6,3.292029,4.040101,632,3.8195
35504,6,56,1.995245,2.228613,581,3.6196
35505,56,34,2.097356,2.875285,613,3.8054
35506,34,40,2.616060,3.003959,671,3.9235
35507,40,21,4.451342,5.090782,669,3.9369
35508,21,9,3.852241,4.540544,648,3.8899
35509,9,15,2.955444,2.560726,627,3.7639
35510,15,49,2.594529,2.449344,713,4.0395
35511,49,50,4.062488,4.995010,668,3.9331
35512,50,54,4.049019,4.551598,620,3.8008
35513,54,25,2.055874,1.863658,558,3.5781
35514,25,29,2.558462,3.261927,582,3.7147
35515,29,11,2.334881,3.213825,619,3.7335
35516,11,42,2.693871,3.438916,673,3.9753
35517,42,45,2.275922,2.315140,672,3.9205
35518,45,30,2.547887,2.717234,679,3.9705
35519,30,46,2.988633,3.104002,674,3.9437
35520,46,47,2.289040,3.075637,666,3.9417
35521,47,56,2.166429,2.188085,667,3.9168
35522,56,34,1.924659,2.797533,654,3.9029
35523,34,7,4.633096,6.044511,658,3.8764
35524,7,16,4.693405,5.259512,633,3.8194
35525,16,21,4.913637,5.550635,639,3.7848
35526,21,48,2.688154,2.176477,622,3.7972
35527,48,51,3.001805,3.232382,653,3.8698
